Symbol,Description,OrderID,Quantity,Action,Exchange,Side,Price,News
FAST,Fastenal Co,2138,762000,M,2,B,49.7,0
FB,Facebook,3139,522000,M,3,B,133.37,0
FISV,Fiserv Inc,2140,827000,M,2,B,105.26,0
FOX,21st Century Fox Class B,3141,112000,M,3,B,24.45,0
FOXA,21st Century Fox Class A,2242,472000,M,2,S,23.94,50
GILD,Gilead Sciences Inc,1143,550000,M,1,B,72.87,0
GOOG,Alphabet Class C,2244,795000,M,2,S,795.91,0
GOOGL,Alphabet Class A,2145,771000,M,2,B,816.16,50
HSIC,Henry Schein Inc,3146,937000,M,3,B,159.86,0
ILMN,Illumina Inc,1247,442000,M,1,S,161.84,50
INCY,Incyte Corp,2248,914000,M,2,S,134.56,100
INTC,Intel Corp,2249,242000,M,2,S,36.44,0
INTU,Intuit Inc,1150,422000,M,1,B,117.6,50
ISRG,Intuitive Surgical Inc,2151,124000,M,2,B,695.74,0
AAL,American Airlines Group Inc,2101,725000,M,2,B,44.18,100
AAPL,Apple Inc,3202,805000,M,3,S,129.17,0
ADBE,Adobe Systems Inc,1103,231000,M,1,B,109.94,0
ADI,Analog Devices Inc,1104,432000,M,1,B,73.18,100
ADP,Automatic Data Processing Inc,2105,463000,M,2,B,104.3,0
ADSK,Autodesk Inc,2106,402000,M,2,B,81.17,0
AKAM,Akamai Technologies Inc,1207,345000,M,1,S,68.84,0
ALXN,Alexion Pharmaceuticals Inc,2108,175000,M,2,B,132.26,0
AMAT,Applied Materials Inc,3109,173000,M,3,B,31.51,0
AMGN,Amgen Inc,1210,959000,M,1,S,160.17,0
AMZN,Amazon.com Inc,3211,951000,M,3,S,832.39,0
ATVI,Activision Blizzard Inc,1212,241000,M,1,S,40.62,50
AVGO,Broadcom Ltd,2113,293000,M,2,B,203.66,0
BBBY,Bed Bath & Beyond Inc,2214,963000,M,2,S,40.1,0
BIDU,Baidu Inc,1115,603000,M,1,B,173.75,0
BIIB,Biogen Inc,1116,202000,M,1,B,281.87,0
BMRN,Biomarin Pharmaceutical Inc,2117,903000,M,2,B,88.87,0
CA,CA Inc,2218,215000,M,2,S,31.1,0
CELG,Celgene Corp,2119,764000,M,2,B,117.2,0
CERN,Cerner Corp,1120,277000,M,1,B,53.83,100
CHKP,Check Point Software Technologies Ltd,3221,852000,M,3,S,98.21,0
CHTR,Charter Communications Inc,1122,147000,M,1,B,326.98,0
CMCSA,Comcast Corp,1223,996000,M,1,S,75.83,0
COST,Costco Wholesale Corp,1224,116000,M,1,S,165.51,0
CSCO,Cisco Systems Inc,2225,729000,M,2,S,37.72,0
CSX,CSX Corp,2226,905000,M,2,S,47.47,0
CTRP,Ctrip.Com International Ltd,2227,613000,M,2,S,43.27,100
CTSH,Cognizant Technology Solutions Corp,3228,666000,M,3,S,52.72,0
CTXS,Citrix Systems Inc,3229,271000,M,3,S,71.33,50
DISCA,Discovery Communications Inc,2230,566000,M,2,S,28.34,50
DISCK,Discovery Communications Inc,2131,840000,M,2,B,26.92,0
DISH,DISH Network Corp,1232,387000,M,1,S,61.46,0
DLTR,Dollar Tree Inc,2233,337000,M,2,S,72.07,0
EA,Electronic Arts,3234,265000,M,3,S,83.22,0
EBAY,eBay Inc,2135,731000,M,2,B,32.22,0
ESRX,Express Scripts Holding Co,1136,890000,M,1,B,71.04,100
EXPE,Expedia Inc,1237,467000,M,1,S,118.05,0
FAST,Fastenal Co,3138,991000,M,3,B,49.74,0
FB,Facebook,2239,779000,M,2,S,133.43,50
FISV,Fiserv Inc,3240,344000,M,3,S,105.29,0
FOX,21st Century Fox Class B,2241,498000,M,2,S,31.54,0
FOXA,21st Century Fox Class A,1242,909000,M,1,S,27.93,0
GILD,Gilead Sciences Inc,3243,454000,M,3,S,73.03,0
GOOG,Alphabet Class C,2144,275000,M,2,B,795.83,0
GOOGL,Alphabet Class A,1145,367000,M,1,B,815.64,0
HSIC,Henry Schein Inc,3146,536000,M,3,B,159.83,0
ILMN,Illumina Inc,1147,368000,M,1,B,162.82,0
INCY,Incyte Corp,1248,918000,M,1,S,134.66,0
INTC,Intel Corp,2149,462000,M,2,B,36.25,0
INTU,Intuit Inc,3250,226000,M,3,S,121.3,100
ISRG,Intuitive Surgical Inc,3251,643000,M,3,S,697.22,0
AAL,American Airlines Group Inc,3201,318000,M,3,S,37.37,100
AAPL,Apple Inc,3102,820000,M,3,B,129.1,0
ADBE,Adobe Systems Inc,1203,900000,M,1,S,113.55,0
ADI,Analog Devices Inc,2104,127000,M,2,B,73.22,0
ADP,Automatic Data Processing Inc,3205,856000,M,3,S,95.48,0
ADSK,Autodesk Inc,1206,929000,M,1,S,81.2,50
AKAM,Akamai Technologies Inc,1207,771000,M,1,S,69.02,0
ALXN,Alexion Pharmaceuticals Inc,2208,892000,M,2,S,132.29,0
AMAT,Applied Materials Inc,1209,566000,M,1,S,35.12,100
AMGN,Amgen Inc,2210,587000,M,2,S,159.59,0
AMZN,Amazon.com Inc,2111,532000,M,2,B,832.25,50
ATVI,Activision Blizzard Inc,3112,555000,M,3,B,35.99,0
AVGO,Broadcom Ltd,2213,938000,M,2,S,203.89,0
BBBY,Bed Bath & Beyond Inc,2214,981000,M,2,S,40.06,100
BIDU,Baidu Inc,1115,756000,M,1,B,173.8,0
BIIB,Biogen Inc,3216,356000,M,3,S,282.07,0
BMRN,Biomarin Pharmaceutical Inc,2117,405000,M,2,B,88.85,50
CA,CA Inc,2218,916000,M,2,S,31.2,0
CELG,Celgene Corp,3219,145000,M,3,S,117.27,0
CERN,Cerner Corp,3220,416000,M,3,S,61.87,0
CHKP,Check Point Software Technologies Ltd,3121,968000,M,3,B,98.09,0
CHTR,Charter Communications Inc,1122,506000,M,1,B,326.98,0
CMCSA,Comcast Corp,1223,505000,M,1,S,75.9,100
COST,Costco Wholesale Corp,2224,227000,M,2,S,162.06,0
CSCO,Cisco Systems Inc,2225,145000,M,2,S,30.83,0
CSX,CSX Corp,2226,981000,M,2,S,47.53,0
CTRP,Ctrip.Com International Ltd,2127,628000,M,2,B,53.11,0
CTSH,Cognizant Technology Solutions Corp,3228,720000,M,3,S,52.74,0
CTXS,Citrix Systems Inc,2229,977000,M,2,S,67.92,0
DISCA,Discovery Communications Inc,2230,714000,M,2,S,32.74,50
DISCK,Discovery Communications Inc,1131,380000,M,1,B,27.42,0
DISH,DISH Network Corp,1132,765000,M,1,B,61.33,0
DLTR,Dollar Tree Inc,2233,754000,M,2,S,76.51,0
EA,Electronic Arts,3134,645000,M,3,B,83.15,0
EBAY,eBay Inc,1235,864000,M,1,S,32.31,50
ESRX,Express Scripts Holding Co,2136,829000,M,2,B,71,0
EXPE,Expedia Inc,1137,824000,M,1,B,120.91,0
FAST,Fastenal Co,1138,203000,M,1,B,49.73,0
FB,Facebook,3139,261000,M,3,B,133.39,0
FISV,Fiserv Inc,1240,701000,M,1,S,105.42,0
FOX,21st Century Fox Class B,3141,748000,M,3,B,31.43,0
FOXA,21st Century Fox Class A,1142,946000,M,1,B,31.87,0
GILD,Gilead Sciences Inc,2243,437000,M,2,S,72.98,0
GOOG,Alphabet Class C,3144,836000,M,3,B,795.84,0
GOOGL,Alphabet Class A,1245,943000,M,1,S,815.17,0
HSIC,Henry Schein Inc,3146,470000,M,3,B,159.87,0
ILMN,Illumina Inc,1247,902000,M,1,S,161.88,100
INCY,Incyte Corp,3148,553000,M,3,B,124.49,0
INTC,Intel Corp,2249,502000,M,2,S,36.38,0
INTU,Intuit Inc,3250,542000,M,3,S,124.84,100
ISRG,Intuitive Surgical Inc,3151,956000,M,3,B,697.27,0
AAL,American Airlines Group Inc,2101,815000,M,2,B,37.18,50
AAPL,Apple Inc,2202,354000,M,2,S,129.14,0
ADBE,Adobe Systems Inc,3103,899000,M,3,B,113.42,0
ADI,Analog Devices Inc,1104,193000,M,1,B,76.25,0
ADP,Automatic Data Processing Inc,3105,638000,M,3,B,95.29,0
ADSK,Autodesk Inc,2106,739000,M,2,B,81.11,50
AKAM,Akamai Technologies Inc,3207,475000,M,3,S,69.05,0
ALXN,Alexion Pharmaceuticals Inc,3208,442000,M,3,S,132.46,0
AMAT,Applied Materials Inc,2209,657000,M,2,S,28.2,0
AMGN,Amgen Inc,3110,721000,M,3,B,159.54,0
AMZN,Amazon.com Inc,2211,234000,M,2,S,829.28,0
ATVI,Activision Blizzard Inc,3212,501000,M,3,S,40.57,0
AVGO,Broadcom Ltd,3213,799000,M,3,S,203.78,50
BBBY,Bed Bath & Beyond Inc,2114,452000,M,2,B,41.96,50
BIDU,Baidu Inc,2115,960000,M,2,B,173.83,0
BIIB,Biogen Inc,3116,429000,M,3,B,281.87,50
BMRN,Biomarin Pharmaceutical Inc,2117,441000,M,2,B,88.86,0
CA,CA Inc,2218,205000,M,2,S,31.25,50
CELG,Celgene Corp,3119,742000,M,3,B,117.27,0
CERN,Cerner Corp,1220,703000,M,1,S,53.97,0
CHKP,Check Point Software Technologies Ltd,1221,771000,M,1,S,98.28,0
CHTR,Charter Communications Inc,2222,199000,M,2,S,326.97,0
CMCSA,Comcast Corp,1223,823000,M,1,S,81.88,0
COST,Costco Wholesale Corp,1124,908000,M,1,B,161.93,0
CSCO,Cisco Systems Inc,3225,697000,M,3,S,30.72,0
CSX,CSX Corp,2226,721000,M,2,S,47.56,50
CTRP,Ctrip.Com International Ltd,1127,944000,M,1,B,43.09,0
CTSH,Cognizant Technology Solutions Corp,3128,843000,M,3,B,52.72,0
CTXS,Citrix Systems Inc,2229,875000,M,2,S,71.32,100
DISCA,Discovery Communications Inc,1130,447000,M,1,B,32.63,0
DISCK,Discovery Communications Inc,3131,650000,M,3,B,27.41,0
DISH,DISH Network Corp,2232,266000,M,2,S,61.54,50
DLTR,Dollar Tree Inc,3133,924000,M,3,B,76.5,0
EA,Electronic Arts,3234,236000,M,3,S,83.34,0
EBAY,eBay Inc,2135,913000,M,2,B,28.22,0
ESRX,Express Scripts Holding Co,2136,675000,M,2,B,69.05,0
EXPE,Expedia Inc,3237,849000,M,3,S,121.06,0
FAST,Fastenal Co,3138,495000,M,3,B,49.71,100
FB,Facebook,2139,687000,M,2,B,133.38,100
FISV,Fiserv Inc,1140,825000,M,1,B,105.36,0
FOX,21st Century Fox Class B,2141,403000,M,2,B,31.44,0
FOXA,21st Century Fox Class A,2242,627000,M,2,S,31.87,0
GILD,Gilead Sciences Inc,3143,113000,M,3,B,72.78,50
GOOG,Alphabet Class C,2144,716000,M,2,B,795.81,100
GOOGL,Alphabet Class A,3245,885000,M,3,S,815.1,0
HSIC,Henry Schein Inc,1146,182000,M,1,B,159.88,100
ILMN,Illumina Inc,2247,181000,M,2,S,163.86,50
INCY,Incyte Corp,2248,898000,M,2,S,124.61,0
INTC,Intel Corp,2249,276000,M,2,S,36.31,50
INTU,Intuit Inc,3150,767000,M,3,B,124.73,0
ISRG,Intuitive Surgical Inc,1251,730000,M,1,S,697.33,0
AAL,American Airlines Group Inc,1201,156000,M,1,S,40.69,0
AAPL,Apple Inc,1102,694000,M,1,B,129.01,0
ADBE,Adobe Systems Inc,2103,672000,M,2,B,113.38,50
ADI,Analog Devices Inc,1104,944000,M,1,B,76.3,100
ADP,Automatic Data Processing Inc,3205,864000,M,3,S,95.39,0
ADSK,Autodesk Inc,3206,396000,M,3,S,81.13,0
AKAM,Akamai Technologies Inc,3107,367000,M,3,B,68.97,0
ALXN,Alexion Pharmaceuticals Inc,2108,795000,M,2,B,132.33,0
AMAT,Applied Materials Inc,3109,611000,M,3,B,35.04,0
AMGN,Amgen Inc,3210,990000,M,3,S,159.66,0
AMZN,Amazon.com Inc,1211,455000,M,1,S,832.22,0
ATVI,Activision Blizzard Inc,1112,482000,M,1,B,40.48,0
AVGO,Broadcom Ltd,1213,617000,M,1,S,208.75,100
BBBY,Bed Bath & Beyond Inc,3114,906000,M,3,B,40.93,0
BIDU,Baidu Inc,1115,853000,M,1,B,173.87,0
BIIB,Biogen Inc,3116,380000,M,3,B,285.4,0
BMRN,Biomarin Pharmaceutical Inc,2217,450000,M,2,S,89.08,0
CA,CA Inc,1218,117000,M,1,S,34.61,100
CELG,Celgene Corp,3119,220000,M,3,B,117.25,0
CERN,Cerner Corp,2220,127000,M,2,S,53.97,0
CHKP,Check Point Software Technologies Ltd,1121,871000,M,1,B,98.1,0
CHTR,Charter Communications Inc,2222,291000,M,2,S,326.96,50
CMCSA,Comcast Corp,2123,657000,M,2,B,75.75,0
COST,Costco Wholesale Corp,1124,624000,M,1,B,161.95,0
CSCO,Cisco Systems Inc,2125,942000,M,2,B,30.75,0
CSX,CSX Corp,1226,668000,M,1,S,42.98,0
CTRP,Ctrip.Com International Ltd,3127,280000,M,3,B,43.09,0
CTSH,Cognizant Technology Solutions Corp,2228,133000,M,2,S,52.79,0
CTXS,Citrix Systems Inc,2229,819000,M,2,S,64.54,0
DISCA,Discovery Communications Inc,1230,228000,M,1,S,28.25,0
DISCK,Discovery Communications Inc,2131,687000,M,2,B,27.38,0
DISH,DISH Network Corp,3132,175000,M,3,B,66.42,0
DLTR,Dollar Tree Inc,2133,318000,M,2,B,76.51,0
EA,Electronic Arts,1134,479000,M,1,B,83.22,100
EBAY,eBay Inc,1135,494000,M,1,B,32.23,0
ESRX,Express Scripts Holding Co,1236,390000,M,1,S,69.21,0
EXPE,Expedia Inc,1137,289000,M,1,B,120.88,0
FAST,Fastenal Co,3138,342000,M,3,B,55.74,0
FB,Facebook,1139,213000,M,1,B,133.41,50
FISV,Fiserv Inc,3140,250000,M,3,B,105.36,0
FOX,21st Century Fox Class B,2141,660000,M,2,B,31.44,100
FOXA,21st Century Fox Class A,1142,212000,M,1,B,31.92,0
GILD,Gilead Sciences Inc,2243,767000,M,2,S,75.88,0
GOOG,Alphabet Class C,2144,625000,M,2,B,789.79,0
GOOGL,Alphabet Class A,2245,157000,M,2,S,815.2,0
HSIC,Henry Schein Inc,2246,918000,M,2,S,160.95,50
ILMN,Illumina Inc,2247,377000,M,2,S,162.98,100
INCY,Incyte Corp,3148,707000,M,3,B,124.47,0
INTC,Intel Corp,3149,537000,M,3,B,33.77,0
INTU,Intuit Inc,3250,562000,M,3,S,117.89,50
ISRG,Intuitive Surgical Inc,2151,712000,M,2,B,697.25,0
AAL,American Airlines Group Inc,2101,938000,M,2,B,44.13,0
AAPL,Apple Inc,2202,216000,M,2,S,129.11,0
ADBE,Adobe Systems Inc,1103,224000,M,1,B,109.88,50
ADI,Analog Devices Inc,3104,918000,M,3,B,73.32,50
ADP,Automatic Data Processing Inc,1205,662000,M,1,S,95.34,0
ADSK,Autodesk Inc,2206,305000,M,2,S,81.18,0
AKAM,Akamai Technologies Inc,2107,204000,M,2,B,68.96,0
ALXN,Alexion Pharmaceuticals Inc,3108,526000,M,3,B,132.35,50
AMAT,Applied Materials Inc,3209,469000,M,3,S,35.23,50
AMGN,Amgen Inc,3110,144000,M,3,B,159.52,0
AMZN,Amazon.com Inc,3211,748000,M,3,S,832.36,0
ATVI,Activision Blizzard Inc,3212,334000,M,3,S,40.66,0
AVGO,Broadcom Ltd,3113,561000,M,3,B,213.7,0
BBBY,Bed Bath & Beyond Inc,1214,887000,M,1,S,40.05,0
BIDU,Baidu Inc,3215,806000,M,3,S,173.94,0
BIIB,Biogen Inc,2216,798000,M,2,S,281.98,0
BMRN,Biomarin Pharmaceutical Inc,1117,663000,M,1,B,88.93,0
CA,CA Inc,2218,915000,M,2,S,38.25,0
CELG,Celgene Corp,2119,670000,M,2,B,117.25,100
CERN,Cerner Corp,3120,793000,M,3,B,53.92,50
CHKP,Check Point Software Technologies Ltd,3121,700000,M,3,B,98.14,0
CHTR,Charter Communications Inc,2222,156000,M,2,S,322,0
CMCSA,Comcast Corp,3223,650000,M,3,S,75.85,100
COST,Costco Wholesale Corp,2124,590000,M,2,B,161.91,0
CSCO,Cisco Systems Inc,2125,746000,M,2,B,30.77,50
CSX,CSX Corp,3226,500000,M,3,S,47.51,0
CTRP,Ctrip.Com International Ltd,2227,826000,M,2,S,43.16,0
CTSH,Cognizant Technology Solutions Corp,1128,484000,M,1,B,52.67,50
CTXS,Citrix Systems Inc,2129,129000,M,2,B,71.34,0
DISCA,Discovery Communications Inc,2130,522000,M,2,B,28.05,0
DISCK,Discovery Communications Inc,1131,609000,M,1,B,27.43,0
DISH,DISH Network Corp,3132,907000,M,3,B,61.39,0
DLTR,Dollar Tree Inc,1233,603000,M,1,S,76.68,0
EA,Electronic Arts,2234,392000,M,2,S,86.17,50
EBAY,eBay Inc,2235,663000,M,2,S,32.46,0
ESRX,Express Scripts Holding Co,3136,583000,M,3,B,69.05,0
EXPE,Expedia Inc,2237,295000,M,2,S,121,0
FAST,Fastenal Co,2138,460000,M,2,B,49.79,0
FB,Facebook,2239,1000000,M,2,S,133.52,100
FISV,Fiserv Inc,3140,773000,M,3,B,105.39,0
FOX,21st Century Fox Class B,2141,805000,M,2,B,24.39,0
FOXA,21st Century Fox Class A,3142,618000,M,3,B,31.91,0
GILD,Gilead Sciences Inc,2243,694000,M,2,S,72.87,100
GOOG,Alphabet Class C,1244,889000,M,1,S,795.94,0
GOOGL,Alphabet Class A,3245,337000,M,3,S,815.18,100
HSIC,Henry Schein Inc,3146,333000,M,3,B,160.38,100
ILMN,Illumina Inc,3247,288000,M,3,S,164,0
INCY,Incyte Corp,3148,276000,M,3,B,124.42,0
INTC,Intel Corp,2249,635000,M,2,S,36.42,0
INTU,Intuit Inc,3250,236000,M,3,S,121.42,0
ISRG,Intuitive Surgical Inc,1151,199000,M,1,B,697.28,0
AAL,American Airlines Group Inc,2201,994000,M,2,S,44.17,50
AAPL,Apple Inc,1202,979000,M,1,S,129.06,0
ADBE,Adobe Systems Inc,3103,172000,M,3,B,109.93,50
ADI,Analog Devices Inc,2204,733000,M,2,S,74.84,0
ADP,Automatic Data Processing Inc,1105,644000,M,1,B,95.29,50
ADSK,Autodesk Inc,3206,846000,M,3,S,81.11,50
AKAM,Akamai Technologies Inc,3207,922000,M,3,S,68.98,0
ALXN,Alexion Pharmaceuticals Inc,3208,365000,M,3,S,136.9,0
AMAT,Applied Materials Inc,2209,499000,M,2,S,31.77,0
AMGN,Amgen Inc,1110,461000,M,1,B,159.54,0
AMZN,Amazon.com Inc,2211,578000,M,2,S,832.38,0
ATVI,Activision Blizzard Inc,2112,219000,M,2,B,40.44,50
AVGO,Broadcom Ltd,3213,583000,M,3,S,203.73,0
BBBY,Bed Bath & Beyond Inc,2214,837000,M,2,S,40.1,100
BIDU,Baidu Inc,1215,151000,M,1,S,173.91,0
BIIB,Biogen Inc,2216,729000,M,2,S,282.03,0
BMRN,Biomarin Pharmaceutical Inc,1217,540000,M,1,S,88.95,0
CA,CA Inc,2218,738000,M,2,S,31.09,0
CELG,Celgene Corp,1119,741000,M,1,B,121.21,0
CERN,Cerner Corp,3120,948000,M,3,B,57.96,0
CHKP,Check Point Software Technologies Ltd,3221,907000,M,3,S,98.18,0
CHTR,Charter Communications Inc,2122,609000,M,2,B,326.95,0
CMCSA,Comcast Corp,3223,414000,M,3,S,81.85,0
COST,Costco Wholesale Corp,2224,281000,M,2,S,161.88,0
CSCO,Cisco Systems Inc,2125,633000,M,2,B,34.26,0
CSX,CSX Corp,1126,880000,M,1,B,47.47,100
CTRP,Ctrip.Com International Ltd,1227,386000,M,1,S,43.24,0
CTSH,Cognizant Technology Solutions Corp,1128,799000,M,1,B,49.13,0
CTXS,Citrix Systems Inc,1129,883000,M,1,B,71.37,50
DISCA,Discovery Communications Inc,1130,205000,M,1,B,28.05,0
DISCK,Discovery Communications Inc,1131,337000,M,1,B,27.4,0
DISH,DISH Network Corp,2132,463000,M,2,B,61.39,0
DLTR,Dollar Tree Inc,2233,988000,M,2,S,76.57,0
EA,Electronic Arts,3134,772000,M,3,B,84.66,0
EBAY,eBay Inc,1135,549000,M,1,B,32.29,0
ESRX,Express Scripts Holding Co,2136,490000,M,2,B,69.06,0
EXPE,Expedia Inc,3137,681000,M,3,B,120.92,0
FAST,Fastenal Co,3138,508000,M,3,B,49.83,0
FB,Facebook,3239,451000,M,3,S,133.64,100
FISV,Fiserv Inc,2140,515000,M,2,B,105.39,50
FOX,21st Century Fox Class B,1141,921000,M,1,B,31.34,0
FOXA,21st Century Fox Class A,3242,975000,M,3,S,31.97,0
GILD,Gilead Sciences Inc,3243,773000,M,3,S,78.8,0
GOOG,Alphabet Class C,1144,642000,M,1,B,795.79,100
GOOGL,Alphabet Class A,2145,547000,M,2,B,816.13,0
HSIC,Henry Schein Inc,3246,512000,M,3,S,161.03,50
ILMN,Illumina Inc,1247,305000,M,1,S,162.04,100
INCY,Incyte Corp,3148,444000,M,3,B,124.43,0
INTC,Intel Corp,2249,830000,M,2,S,36.37,0
INTU,Intuit Inc,3250,216000,M,3,S,117.75,0
ISRG,Intuitive Surgical Inc,3251,953000,M,3,S,697.43,0
AAL,American Airlines Group Inc,1101,953000,M,1,B,40.7,0
AAPL,Apple Inc,3202,663000,M,3,S,129.09,0
ADBE,Adobe Systems Inc,2103,710000,M,2,B,109.96,0
ADI,Analog Devices Inc,2104,796000,M,2,B,76.38,0
ADP,Automatic Data Processing Inc,3205,813000,M,3,S,99.81,100
ADSK,Autodesk Inc,3206,268000,M,3,S,81.18,0
AKAM,Akamai Technologies Inc,1207,451000,M,1,S,68.95,0
ALXN,Alexion Pharmaceuticals Inc,2208,702000,M,2,S,132.41,0
AMAT,Applied Materials Inc,1109,849000,M,1,B,35.05,0
AMGN,Amgen Inc,2210,446000,M,2,S,159.6,0
AMZN,Amazon.com Inc,2111,109000,M,2,B,832.26,0
ATVI,Activision Blizzard Inc,3112,159000,M,3,B,35.94,0
AVGO,Broadcom Ltd,1113,574000,M,1,B,203.68,0
BBBY,Bed Bath & Beyond Inc,3114,429000,M,3,B,41.91,0
BIDU,Baidu Inc,3215,786000,M,3,S,173.95,0
BIIB,Biogen Inc,3116,802000,M,3,B,281.86,100
BMRN,Biomarin Pharmaceutical Inc,3117,484000,M,3,B,88.93,100
CA,CA Inc,3118,446000,M,3,B,31.1,0
CELG,Celgene Corp,1119,355000,M,1,B,117.18,0
CERN,Cerner Corp,1220,940000,M,1,S,54.07,50
CHKP,Check Point Software Technologies Ltd,1221,643000,M,1,S,98.23,100
CHTR,Charter Communications Inc,2122,621000,M,2,B,326.92,0
CMCSA,Comcast Corp,2223,260000,M,2,S,75.85,0
COST,Costco Wholesale Corp,1224,268000,M,1,S,161.9,50
CSCO,Cisco Systems Inc,2225,249000,M,2,S,30.87,50
CSX,CSX Corp,3226,164000,M,3,S,38.47,0
CTRP,Ctrip.Com International Ltd,3227,619000,M,3,S,43.22,0
CTSH,Cognizant Technology Solutions Corp,1128,260000,M,1,B,52.63,0
CTXS,Citrix Systems Inc,1129,167000,M,1,B,67.88,0
DISCA,Discovery Communications Inc,3230,937000,M,3,S,28.1,0
DISCK,Discovery Communications Inc,1131,456000,M,1,B,27.4,0
DISH,DISH Network Corp,3132,640000,M,3,B,61.41,0
DLTR,Dollar Tree Inc,3233,499000,M,3,S,76.65,0
EA,Electronic Arts,1134,394000,M,1,B,83.11,100
EBAY,eBay Inc,1135,227000,M,1,B,32.34,0
ESRX,Express Scripts Holding Co,3236,785000,M,3,S,69.23,0
EXPE,Expedia Inc,2237,382000,M,2,S,121.04,0
FAST,Fastenal Co,1138,210000,M,1,B,49.87,0
FB,Facebook,1239,586000,M,1,S,133.61,0
FISV,Fiserv Inc,3240,761000,M,3,S,102.44,0
FOX,21st Century Fox Class B,3141,122000,M,3,B,31.39,0
FOXA,21st Century Fox Class A,2142,648000,M,2,B,31.89,100
GILD,Gilead Sciences Inc,2143,685000,M,2,B,72.71,0
GOOG,Alphabet Class C,1244,699000,M,1,S,789.8,0
GOOGL,Alphabet Class A,1145,651000,M,1,B,815.13,50
HSIC,Henry Schein Inc,2146,102000,M,2,B,160.35,0
ILMN,Illumina Inc,3147,694000,M,3,B,163.91,50
INCY,Incyte Corp,3148,318000,M,3,B,124.38,0
INTC,Intel Corp,3149,832000,M,3,B,36.2,0
INTU,Intuit Inc,3250,408000,M,3,S,117.84,50
ISRG,Intuitive Surgical Inc,2251,896000,M,2,S,697.33,0
AAL,American Airlines Group Inc,3201,448000,M,3,S,44.27,0
AAPL,Apple Inc,2202,608000,M,2,S,129,0
ADBE,Adobe Systems Inc,1203,256000,M,1,S,113.63,50
ADI,Analog Devices Inc,1204,463000,M,1,S,76.39,0
ADP,Automatic Data Processing Inc,1105,727000,M,1,B,104.32,100
ADSK,Autodesk Inc,1206,430000,M,1,S,81.31,50
AKAM,Akamai Technologies Inc,2107,251000,M,2,B,68.88,50
ALXN,Alexion Pharmaceuticals Inc,3208,946000,M,3,S,132.47,0
AMAT,Applied Materials Inc,3109,444000,M,3,B,35.01,0
AMGN,Amgen Inc,3210,747000,M,3,S,159.61,0
AMZN,Amazon.com Inc,3111,423000,M,3,B,832.29,0
ATVI,Activision Blizzard Inc,1112,121000,M,1,B,40.39,50
AVGO,Broadcom Ltd,2213,742000,M,2,S,203.89,0
BBBY,Bed Bath & Beyond Inc,3214,973000,M,3,S,39.98,100
BIDU,Baidu Inc,3115,612000,M,3,B,173.87,0
BIIB,Biogen Inc,2216,287000,M,2,S,288.89,0
BMRN,Biomarin Pharmaceutical Inc,1117,868000,M,1,B,88.95,50
CA,CA Inc,2118,359000,M,2,B,31.07,0
CELG,Celgene Corp,3119,175000,M,3,B,117.22,0
CERN,Cerner Corp,2120,600000,M,2,B,57.93,100
CHKP,Check Point Software Technologies Ltd,2221,572000,M,2,S,101.13,0
CHTR,Charter Communications Inc,3122,775000,M,3,B,326.89,50
CMCSA,Comcast Corp,1223,821000,M,1,S,75.86,50
COST,Costco Wholesale Corp,2224,792000,M,2,S,165.51,0
CSCO,Cisco Systems Inc,3225,632000,M,3,S,34.38,0
CSX,CSX Corp,2226,955000,M,2,S,47.62,0
CTRP,Ctrip.Com International Ltd,2127,323000,M,2,B,43.04,0
CTSH,Cognizant Technology Solutions Corp,1128,632000,M,1,B,52.68,0
CTXS,Citrix Systems Inc,1229,404000,M,1,S,71.41,0
DISCA,Discovery Communications Inc,2130,878000,M,2,B,28.06,50
DISCK,Discovery Communications Inc,1131,148000,M,1,B,27.37,0
DISH,DISH Network Corp,1132,484000,M,1,B,61.37,0
DLTR,Dollar Tree Inc,3133,269000,M,3,B,76.55,0
EA,Electronic Arts,1234,711000,M,1,S,86.25,50
EBAY,eBay Inc,1235,567000,M,1,S,32.48,0
ESRX,Express Scripts Holding Co,3136,895000,M,3,B,69.04,0
EXPE,Expedia Inc,1237,546000,M,1,S,120.99,50
FAST,Fastenal Co,2138,979000,M,2,B,49.88,0
FB,Facebook,3139,145000,M,3,B,133.43,100
FISV,Fiserv Inc,3140,268000,M,3,B,105.4,0
FOX,21st Century Fox Class B,3141,927000,M,3,B,31.39,0
FOXA,21st Century Fox Class A,2242,116000,M,2,S,24.1,0
GILD,Gilead Sciences Inc,3243,312000,M,3,S,72.76,0
GOOG,Alphabet Class C,2144,731000,M,2,B,795.78,100
GOOGL,Alphabet Class A,3245,316000,M,3,S,815.74,100
HSIC,Henry Schein Inc,1246,764000,M,1,S,159.99,50
ILMN,Illumina Inc,1147,827000,M,1,B,162.9,100
INCY,Incyte Corp,3148,228000,M,3,B,124.34,100
INTC,Intel Corp,3249,475000,M,3,S,36.2,0
INTU,Intuit Inc,1150,876000,M,1,B,121.17,0
ISRG,Intuitive Surgical Inc,2151,893000,M,2,B,697.27,0
AAL,American Airlines Group Inc,2201,908000,M,2,S,44.26,100
AAPL,Apple Inc,2202,286000,M,2,S,129.15,100
ADBE,Adobe Systems Inc,2103,887000,M,2,B,109.94,0
ADI,Analog Devices Inc,3104,207000,M,3,B,76.34,0
